peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
All products,Planning and budgeting,34,MS Excel,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,MS Power BI,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,MS SSRS,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,MicroStrategy,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Oracle Analytics Server,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Phocas,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Pyramid A.OS,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Qlik Sense,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,QlikView,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Report One,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,ReportServer,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,SAP Analytics Cloud,,8.382750143,6.945213147,8,,2,
All products,Planning and budgeting,34,SAP BO BI,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,SAS Platform,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Sisense,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Tableau,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,TARGIT,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Yellowfin,,8.382750143,n/a,n/a,,2,
All products,Planning and budgeting,34,Zoho Analytics,,8.382750143,n/a,n/a,,2,
Large global enterprise BI platforms,Business value,1,IBM Cog. Analytics,,3.827563552,3.028319618,5,,1,
Large global enterprise BI platforms,Business value,1,Information Builders,,3.827563552,6.421307163,1,,1,
Large global enterprise BI platforms,Business value,1,MS SSRS,,3.827563552,4.420415827,4,,1,
Large global enterprise BI platforms,Business value,1,MicroStrategy,,3.827563552,5.164319922,2,,1,
Large global enterprise BI platforms,Business value,1,Oracle Analytics Server,,3.827563552,1.418579865,7,,1,
Large global enterprise BI platforms,Business value,1,SAP BO BI,,3.827563552,1.592949482,6,,1,
Large global enterprise BI platforms,Business value,1,SAS Platform,,3.827563552,4.747052986,3,,1,
Large global enterprise BI platforms,Business benefits,2,IBM Cog. Analytics,,4.19623939,3.710065472,5,,2,
Large global enterprise BI platforms,Business benefits,2,Information Builders,,4.19623939,7.064522718,1,,2,
Large global enterprise BI platforms,Business benefits,2,MS SSRS,,4.19623939,4.408693265,4,,2,
Large global enterprise BI platforms,Business benefits,2,MicroStrategy,,4.19623939,6.552742444,2,,2,
Large global enterprise BI platforms,Business benefits,2,Oracle Analytics Server,,4.19623939,1.446934552,6,,2,
Large global enterprise BI platforms,Business benefits,2,SAP BO BI,,4.19623939,1,7,,2,
Large global enterprise BI platforms,Business benefits,2,SAS Platform,,4.19623939,5.190717281,3,,2,
Large global enterprise BI platforms,Project success,3,IBM Cog. Analytics,,4.113252144,2.954905131,5,,2,
Large global enterprise BI platforms,Project success,3,Information Builders,,4.113252144,7.251067812,1,,2,
Large global enterprise BI platforms,Project success,3,MS SSRS,,4.113252144,5.07907201,3,,2,
Large global enterprise BI platforms,Project success,3,MicroStrategy,,4.113252144,4.416149068,4,,2,
Large global enterprise BI platforms,Project success,3,Oracle Analytics Server,,4.113252144,1,7,,2,
Large global enterprise BI platforms,Project success,3,SAP BO BI,,4.113252144,2.136487948,6,,2,
Large global enterprise BI platforms,Project success,3,SAS Platform,,4.113252144,5.955083035,2,,2,
Large global enterprise BI platforms,Project length,4,IBM Cog. Analytics,,2.150158854,1.129911031,6,,2,
Large global enterprise BI platforms,Project length,4,Information Builders,,2.150158854,2.832139202,2,,2,
Large global enterprise BI platforms,Project length,4,MS SSRS,,2.150158854,3.138271145,1,,2,
Large global enterprise BI platforms,Project length,4,MicroStrategy,,2.150158854,2.495394063,3,,2,
Large global enterprise BI platforms,Project length,4,Oracle Analytics Server,,2.150158854,2.170675537,5,,2,
Large global enterprise BI platforms,Project length,4,SAP BO BI,,2.150158854,2.284720997,4,,2,
Large global enterprise BI platforms,Project length,4,SAS Platform,,2.150158854,1,7,,2,
Large global enterprise BI platforms,Customer satisfaction,5,IBM Cog. Analytics,,3.76971182,2.941188669,6,,1,
Large global enterprise BI platforms,Customer satisfaction,5,Information Builders,,3.76971182,6.972236499,1,,1,
Large global enterprise BI platforms,Customer satisfaction,5,MS SSRS,,3.76971182,4.321006407,2,,1,
Large global enterprise BI platforms,Customer satisfaction,5,MicroStrategy,,3.76971182,4.092325656,3,,1,
Large global enterprise BI platforms,Customer satisfaction,5,Oracle Analytics Server,,3.76971182,1.186581146,7,,1,
Large global enterprise BI platforms,Customer satisfaction,5,SAP BO BI,,3.76971182,3.832066609,4,,1,
Large global enterprise BI platforms,Customer satisfaction,5,SAS Platform,,3.76971182,3.042577756,5,,1,
Large global enterprise BI platforms,Price-to-value,6,IBM Cog. Analytics,,4.34396116,3.314633646,5,,2,
Large global enterprise BI platforms,Price-to-value,6,Information Builders,,4.34396116,8.258153422,1,,2,
Large global enterprise BI platforms,Price-to-value,6,MS SSRS,,4.34396116,7.187566988,2,,2,
Large global enterprise BI platforms,Price-to-value,6,MicroStrategy,,4.34396116,4.829581994,3,,2,
Large global enterprise BI platforms,Price-to-value,6,Oracle Analytics Server,,4.34396116,1,7,,2,
Large global enterprise BI platforms,Price-to-value,6,SAP BO BI,,4.34396116,2.377277599,6,,2,
Large global enterprise BI platforms,Price-to-value,6,SAS Platform,,4.34396116,3.440514469,4,,2,
Large global enterprise BI platforms,Recommendation,7,IBM Cog. Analytics,,3.923844003,2.44,6,,2,
Large global enterprise BI platforms,Recommendation,7,Information Builders,,3.923844003,7.24,1,,2,
Large global enterprise BI platforms,Recommendation,7,MS SSRS,,3.923844003,4.796363636,2,,2,
Large global enterprise BI platforms,Recommendation,7,MicroStrategy,,3.923844003,4.744,3,,2,
Large global enterprise BI platforms,Recommendation,7,Oracle Analytics Server,,3.923844003,1,7,,2,
Large global enterprise BI platforms,Recommendation,7,SAP BO BI,,3.923844003,4.707234043,4,,2,
Large global enterprise BI platforms,Recommendation,7,SAS Platform,,3.923844003,2.539310345,5,,2,
Large global enterprise BI platforms,Vendor support,8,IBM Cog. Analytics,,3.921277987,2.522423138,5,,2,
Large global enterprise BI platforms,Vendor support,8,Information Builders,,3.921277987,7.327781174,1,,2,
Large global enterprise BI platforms,Vendor support,8,MS SSRS,,3.921277987,4.148745453,4,,2,
Large global enterprise BI platforms,Vendor support,8,MicroStrategy,,3.921277987,4.465139392,3,,2,
Large global enterprise BI platforms,Vendor support,8,Oracle Analytics Server,,3.921277987,1.815261526,6,,2,
Large global enterprise BI platforms,Vendor support,8,SAP BO BI,,3.921277987,6.169595228,2,,2,
Large global enterprise BI platforms,Vendor support,8,SAS Platform,,3.921277987,1,7,,2,
Large global enterprise BI platforms,Implementer support,9,IBM Cog. Analytics,,3.824684435,4.709961475,2,,2,
Large global enterprise BI platforms,Implementer support,9,Information Builders,,3.824684435,6.924050633,1,,2,
Large global enterprise BI platforms,Implementer support,9,MS SSRS,,3.824684435,3.773078111,4,,2,
Large global enterprise BI platforms,Implementer support,9,MicroStrategy,,3.824684435,3.335443038,5,,2,
Large global enterprise BI platforms,Implementer support,9,Oracle Analytics Server,,3.824684435,1,7,,2,
Large global enterprise BI platforms,Implementer support,9,SAP BO BI,,3.824684435,3.792463939,3,,2,
Large global enterprise BI platforms,Implementer support,9,SAS Platform,,3.824684435,3.237793852,6,,2,
Large global enterprise BI platforms,Product satisfaction,10,IBM Cog. Analytics,,2.730239118,1.08513302,7,,2,
Large global enterprise BI platforms,Product satisfaction,10,Information Builders,,2.730239118,5.001408451,2,,2,
Large global enterprise BI platforms,Product satisfaction,10,MS SSRS,,2.730239118,1.73556338,4,,2,
Large global enterprise BI platforms,Product satisfaction,10,MicroStrategy,,2.730239118,3.140067994,3,,2,
Large global enterprise BI platforms,Product satisfaction,10,Oracle Analytics Server,,2.730239118,1.304225352,6,,2,
Large global enterprise BI platforms,Product satisfaction,10,SAP BO BI,,2.730239118,1.695979853,5,,2,
Large global enterprise BI platforms,Product satisfaction,10,SAS Platform,,2.730239118,5.149295775,1,,2,
Large global enterprise BI platforms,Customer experience,11,IBM Cog. Analytics,,4.203288548,3.003765081,7,,1,
Large global enterprise BI platforms,Customer experience,11,Information Builders,,4.203288548,6.390664339,1,,1,
Large global enterprise BI platforms,Customer experience,11,MS SSRS,,4.203288548,3.311729446,5,,1,
Large global enterprise BI platforms,Customer experience,11,MicroStrategy,,4.203288548,5.500654591,2,,1,
Large global enterprise BI platforms,Customer experience,11,Oracle Analytics Server,,4.203288548,3.771444418,4,,1,
Large global enterprise BI platforms,Customer experience,11,SAP BO BI,,4.203288548,3.228715567,6,,1,
Large global enterprise BI platforms,Customer experience,11,SAS Platform,,4.203288548,4.216046392,3,,1,
Large global enterprise BI platforms,Self-service,12,IBM Cog. Analytics,,5.909510326,5.448191544,5,,2,
Large global enterprise BI platforms,Self-service,12,Information Builders,,5.909510326,7.608741722,2,,2,
Large global enterprise BI platforms,Self-service,12,MS SSRS,,5.909510326,3.353112583,7,,2,
Large global enterprise BI platforms,Self-service,12,MicroStrategy,,5.909510326,8.277483444,1,,2,
Large global enterprise BI platforms,Self-service,12,Oracle Analytics Server,,5.909510326,5.769701987,3,,2,
Large global enterprise BI platforms,Self-service,12,SAP BO BI,,5.909510326,5.548709751,4,,2,
Large global enterprise BI platforms,Self-service,12,SAS Platform,,5.909510326,5.360631253,6,,2,
Large global enterprise BI platforms,Flexibility,13,IBM Cog. Analytics,,3.274349841,2.686442844,5,,2,
Large global enterprise BI platforms,Flexibility,13,Information Builders,,3.274349841,6.136721678,1,,2,
Large global enterprise BI platforms,Flexibility,13,MS SSRS,,3.274349841,1.75961438,6,,2,
Large global enterprise BI platforms,Flexibility,13,MicroStrategy,,3.274349841,3.709344024,3,,2,
Large global enterprise BI platforms,Flexibility,13,Oracle Analytics Server,,3.274349841,3.462951984,4,,2,
Large global enterprise BI platforms,Flexibility,13,SAP BO BI,,3.274349841,1,7,,2,
Large global enterprise BI platforms,Flexibility,13,SAS Platform,,3.274349841,4.165373981,2,,2,
Large global enterprise BI platforms,Ease of use,14,IBM Cog. Analytics,,2.505542656,1.724905786,5,,2,
Large global enterprise BI platforms,Ease of use,14,Information Builders,,2.505542656,2.942965293,3,,2,
Large global enterprise BI platforms,Ease of use,14,MS SSRS,,2.505542656,4.498572695,1,,2,
Large global enterprise BI platforms,Ease of use,14,MicroStrategy,,2.505542656,2.931348562,4,,2,
Large global enterprise BI platforms,Ease of use,14,Oracle Analytics Server,,2.505542656,1.191389411,6,,2,
Large global enterprise BI platforms,Ease of use,14,SAP BO BI,,2.505542656,3.249616847,2,,2,
Large global enterprise BI platforms,Ease of use,14,SAS Platform,,2.505542656,1,7,,2,
Large global enterprise BI platforms,Sales experience,15,IBM Cog. Analytics,,3.626616613,3.051373046,5,,2,
Large global enterprise BI platforms,Sales experience,15,Information Builders,,3.626616613,6.133023743,1,,2,
Large global enterprise BI platforms,Sales experience,15,MS SSRS,,3.626616613,3.064859483,4,,2,
Large global enterprise BI platforms,Sales experience,15,MicroStrategy,,3.626616613,5.981117428,2,,2,
Large global enterprise BI platforms,Sales experience,15,Oracle Analytics Server,,3.626616613,2.592834212,6,,2,
Large global enterprise BI platforms,Sales experience,15,SAP BO BI,,3.626616613,1,7,,2,
Large global enterprise BI platforms,Sales experience,15,SAS Platform,,3.626616613,3.56310838,3,,2,
Large global enterprise BI platforms,Query performance,16,IBM Cog. Analytics,,3.806921066,3.071929136,4,,2,
Large global enterprise BI platforms,Query performance,16,Information Builders,,3.806921066,7.886329483,1,,2,
Large global enterprise BI platforms,Query performance,16,MS SSRS,,3.806921066,2.911303867,5,,2,
Large global enterprise BI platforms,Query performance,16,MicroStrategy,,3.806921066,4.336620234,2,,2,
Large global enterprise BI platforms,Query performance,16,Oracle Analytics Server,,3.806921066,4.336620234,2,,2,
Large global enterprise BI platforms,Query performance,16,SAP BO BI,,3.806921066,1.741084966,7,,2,
Large global enterprise BI platforms,Query performance,16,SAS Platform,,3.806921066,2.364559539,6,,2,
Large global enterprise BI platforms,Performance satisfaction,17,IBM Cog. Analytics,,5.41981328,1,7,,2,
Large global enterprise BI platforms,Performance satisfaction,17,Information Builders,,5.41981328,7.025316456,3,,2,
Large global enterprise BI platforms,Performance satisfaction,17,MS SSRS,,5.41981328,4.914844649,5,,2,
Large global enterprise BI platforms,Performance satisfaction,17,MicroStrategy,,5.41981328,7.51548613,2,,2,
Large global enterprise BI platforms,Performance satisfaction,17,Oracle Analytics Server,,5.41981328,3.840981013,6,,2,
Large global enterprise BI platforms,Performance satisfaction,17,SAP BO BI,,5.41981328,5.672884744,4,,2,
Large global enterprise BI platforms,Performance satisfaction,17,SAS Platform,,5.41981328,7.969179967,1,,2,
Large global enterprise BI platforms,Innovation,18,IBM Cog. Analytics,,4.160949434,3.598593891,5,,1,
Large global enterprise BI platforms,Innovation,18,Information Builders,,4.160949434,5.790569536,1,,1,
Large global enterprise BI platforms,Innovation,18,MS SSRS,,4.160949434,4.182388517,4,,1,
Large global enterprise BI platforms,Innovation,18,MicroStrategy,,4.160949434,5.367349462,2,,1,
Large global enterprise BI platforms,Innovation,18,Oracle Analytics Server,,4.160949434,3.259335906,6,,1,
Large global enterprise BI platforms,Innovation,18,SAP BO BI,,4.160949434,2.576691964,7,,1,
Large global enterprise BI platforms,Innovation,18,SAS Platform,,4.160949434,4.351716763,3,,1,
Large global enterprise BI platforms,Cloud BI,19,IBM Cog. Analytics,,2.209535167,2.018099548,5,,2,
Large global enterprise BI platforms,Cloud BI,19,Information Builders,,2.209535167,2.176470588,3,,2,
Large global enterprise BI platforms,Cloud BI,19,MS SSRS,,2.209535167,1.64171123,7,,2,
Large global enterprise BI platforms,Cloud BI,19,MicroStrategy,,2.209535167,2.588235294,2,,2,
Large global enterprise BI platforms,Cloud BI,19,Oracle Analytics Server,,2.209535167,3.205882353,1,,2,
Large global enterprise BI platforms,Cloud BI,19,SAP BO BI,,2.209535167,1.709939148,6,,2,
Large global enterprise BI platforms,Cloud BI,19,SAS Platform,,2.209535167,2.12640801,4,,2,
Large global enterprise BI platforms,Mobile BI,20,IBM Cog. Analytics,,4.565411615,4.882099209,3,,2,
Large global enterprise BI platforms,Mobile BI,20,Information Builders,,4.565411615,8.289719626,1,,2,
Large global enterprise BI platforms,Mobile BI,20,MS SSRS,,4.565411615,2.835174172,5,,2,
Large global enterprise BI platforms,Mobile BI,20,MicroStrategy,,4.565411615,7.392523364,2,,2,
Large global enterprise BI platforms,Mobile BI,20,Oracle Analytics Server,,4.565411615,2.051401869,7,,2,
Large global enterprise BI platforms,Mobile BI,20,SAP BO BI,,4.565411615,2.643570738,6,,2,
Large global enterprise BI platforms,Mobile BI,20,SAS Platform,,4.565411615,3.863392325,4,,2,
Large global enterprise BI platforms,Operational BI,21,IBM Cog. Analytics,,5.123659872,4.634615385,4,,2,
Large global enterprise BI platforms,Operational BI,21,Information Builders,,5.123659872,8.2,1,,2,
Large global enterprise BI platforms,Operational BI,21,MS SSRS,,5.123659872,5.418181818,2,,2,
Large global enterprise BI platforms,Operational BI,21,MicroStrategy,,5.123659872,4.24,6,,2,
Large global enterprise BI platforms,Operational BI,21,Oracle Analytics Server,,5.123659872,5.21875,3,,2,
Large global enterprise BI platforms,Operational BI,21,SAP BO BI,,5.123659872,4.568965517,5,,2,
Large global enterprise BI platforms,Operational BI,21,SAS Platform,,5.123659872,3.585106383,7,,2,
Large global enterprise BI platforms,Location intelligence,22,IBM Cog. Analytics,,4.993174073,4.073339306,4,,2,
Large global enterprise BI platforms,Location intelligence,22,Information Builders,,4.993174073,7.253577371,3,,2,
Large global enterprise BI platforms,Location intelligence,22,MS SSRS,,4.993174073,2.887127515,5,,2,
Large global enterprise BI platforms,Location intelligence,22,MicroStrategy,,4.993174073,7.679168053,1,,2,
Large global enterprise BI platforms,Location intelligence,22,Oracle Analytics Server,,4.993174073,2.845673877,6,,2,
Large global enterprise BI platforms,Location intelligence,22,SAP BO BI,,4.993174073,2.662229617,7,,2,
Large global enterprise BI platforms,Location intelligence,22,SAS Platform,,4.993174073,7.551102772,2,,2,
Large global enterprise BI platforms,Visual analysis,23,IBM Cog. Analytics,,3.876966027,4.277864992,3,,2,
Large global enterprise BI platforms,Visual analysis,23,Information Builders,,3.876966027,2.065306122,7,,2,
Large global enterprise BI platforms,Visual analysis,23,MS SSRS,,3.876966027,5.26122449,2,,2,
Large global enterprise BI platforms,Visual analysis,23,MicroStrategy,,3.876966027,7.498367347,1,,2,
Large global enterprise BI platforms,Visual analysis,23,Oracle Analytics Server,,3.876966027,2.165178571,6,,2,
Large global enterprise BI platforms,Visual analysis,23,SAP BO BI,,3.876966027,2.37755102,5,,2,
Large global enterprise BI platforms,Visual analysis,23,SAS Platform,,3.876966027,3.493269648,4,,2,
Large global enterprise BI platforms,Data preparation,24,IBM Cog. Analytics,,4.157035673,1.043269231,7,,2,
Large global enterprise BI platforms,Data preparation,24,Information Builders,,4.157035673,4.375,4,,2,
Large global enterprise BI platforms,Data preparation,24,MS SSRS,,4.157035673,6.379545455,2,,2,
Large global enterprise BI platforms,Data preparation,24,MicroStrategy,,4.157035673,5.4775,3,,2,
Large global enterprise BI platforms,Data preparation,24,Oracle Analytics Server,,4.157035673,3.8828125,5,,2,
Large global enterprise BI platforms,Data preparation,24,SAP BO BI,,4.157035673,1.387931034,6,,2,
Large global enterprise BI platforms,Data preparation,24,SAS Platform,,4.157035673,6.553191489,1,,2,
Large global enterprise BI platforms,Embedded BI,25,IBM Cog. Analytics,,4.200863612,4.260869565,3,,2,
Large global enterprise BI platforms,Embedded BI,25,Information Builders,,4.200863612,8.173913043,1,,2,
Large global enterprise BI platforms,Embedded BI,25,MS SSRS,,4.200863612,4.853754941,2,,2,
Large global enterprise BI platforms,Embedded BI,25,MicroStrategy,,4.200863612,2.695652174,6,,2,
Large global enterprise BI platforms,Embedded BI,25,Oracle Analytics Server,,4.200863612,3.445652174,4,,2,
Large global enterprise BI platforms,Embedded BI,25,SAP BO BI,,4.200863612,2.686656672,7,,2,
Large global enterprise BI platforms,Embedded BI,25,SAS Platform,,4.200863612,3.289546716,5,,2,
Large global enterprise BI platforms,Competitiveness,26,IBM Cog. Analytics,,3.555840373,3.703999571,3,,1,
Large global enterprise BI platforms,Competitiveness,26,Information Builders,,3.555840373,2.645178898,6,,1,
Large global enterprise BI platforms,Competitiveness,26,MS SSRS,,3.555840373,5.553463542,1,,1,
Large global enterprise BI platforms,Competitiveness,26,MicroStrategy,,3.555840373,3.984310039,2,,1,
Large global enterprise BI platforms,Competitiveness,26,Oracle Analytics Server,,3.555840373,2.504582945,7,,1,
Large global enterprise BI platforms,Competitiveness,26,SAP BO BI,,3.555840373,3.135025939,5,,1,
Large global enterprise BI platforms,Competitiveness,26,SAS Platform,,3.555840373,3.364321677,4,,1,
Large global enterprise BI platforms,Considered for purchase,27,IBM Cog. Analytics,,4.725665347,7.722464174,2,,2,
Large global enterprise BI platforms,Considered for purchase,27,Information Builders,,4.725665347,1.525534659,7,,2,
Large global enterprise BI platforms,Considered for purchase,27,MS SSRS,,4.725665347,8.620252549,1,,2,
Large global enterprise BI platforms,Considered for purchase,27,MicroStrategy,,4.725665347,4.656845332,3,,2,
Large global enterprise BI platforms,Considered for purchase,27,Oracle Analytics Server,,4.725665347,3.386803241,5,,2,
Large global enterprise BI platforms,Considered for purchase,27,SAP BO BI,,4.725665347,3.912337899,4,,2,
Large global enterprise BI platforms,Considered for purchase,27,SAS Platform,,4.725665347,3.255419576,6,,2,
Large global enterprise BI platforms,Competitive win rate,28,IBM Cog. Analytics,,2.775957057,1.02502317,7,,2,
Large global enterprise BI platforms,Competitive win rate,28,Information Builders,,2.775957057,3.391608392,4,,2,
Large global enterprise BI platforms,Competitive win rate,28,MS SSRS,,2.775957057,3.508937538,2,,2,
Large global enterprise BI platforms,Competitive win rate,28,MicroStrategy,,2.775957057,3.535953177,1,,2,
Large global enterprise BI platforms,Competitive win rate,28,Oracle Analytics Server,,2.775957057,1.916436082,6,,2,
Large global enterprise BI platforms,Competitive win rate,28,SAP BO BI,,2.775957057,2.616817965,5,,2,
Large global enterprise BI platforms,Competitive win rate,28,SAS Platform,,2.775957057,3.436923077,3,,2,
Large global enterprise BI platforms,Functionality,29,IBM Cog. Analytics,,5.681731675,5.424203565,4,,1,
Large global enterprise BI platforms,Functionality,29,Information Builders,,5.681731675,8.768448438,1,,1,
Large global enterprise BI platforms,Functionality,29,MS SSRS,,5.681731675,3.123792444,7,,1,
Large global enterprise BI platforms,Functionality,29,MicroStrategy,,5.681731675,7.284629917,2,,1,
Large global enterprise BI platforms,Functionality,29,Oracle Analytics Server,,5.681731675,5.176965776,5,,1,
Large global enterprise BI platforms,Functionality,29,SAP BO BI,,5.681731675,3.54131495,6,,1,
Large global enterprise BI platforms,Functionality,29,SAS Platform,,5.681731675,6.452766636,3,,1,
Large global enterprise BI platforms,Dashboards,30,IBM Cog. Analytics,,4.890722609,4.647864625,5,,2,
Large global enterprise BI platforms,Dashboards,30,Information Builders,,4.890722609,8.433521354,1,,2,
Large global enterprise BI platforms,Dashboards,30,MS SSRS,,4.890722609,3.262691378,6,,2,
Large global enterprise BI platforms,Dashboards,30,MicroStrategy,,4.890722609,6.874444454,2,,2,
Large global enterprise BI platforms,Dashboards,30,Oracle Analytics Server,,4.890722609,5.172861998,3,,2,
Large global enterprise BI platforms,Dashboards,30,SAP BO BI,,4.890722609,1,7,,2,
Large global enterprise BI platforms,Dashboards,30,SAS Platform,,4.890722609,4.843674456,4,,2,
Large global enterprise BI platforms,Ad hoc query,31,IBM Cog. Analytics,,5.898570574,5.45368006,5,,2,
Large global enterprise BI platforms,Ad hoc query,31,Information Builders,,5.898570574,8.515158637,1,,2,
Large global enterprise BI platforms,Ad hoc query,31,MS SSRS,,5.898570574,1,7,,2,
Large global enterprise BI platforms,Ad hoc query,31,MicroStrategy,,5.898570574,7.327295359,3,,2,
Large global enterprise BI platforms,Ad hoc query,31,Oracle Analytics Server,,5.898570574,5.365043683,6,,2,
Large global enterprise BI platforms,Ad hoc query,31,SAP BO BI,,5.898570574,5.596300732,4,,2,
Large global enterprise BI platforms,Ad hoc query,31,SAS Platform,,5.898570574,8.032515548,2,,2,
Large global enterprise BI platforms,Analyses,32,IBM Cog. Analytics,,5.15380669,4.465048754,5,,2,
Large global enterprise BI platforms,Analyses,32,Information Builders,,5.15380669,8.125113759,1,,2,
Large global enterprise BI platforms,Analyses,32,MS SSRS,,5.15380669,1,7,,2,
Large global enterprise BI platforms,Analyses,32,MicroStrategy,,5.15380669,7.123510293,3,,2,
Large global enterprise BI platforms,Analyses,32,Oracle Analytics Server,,5.15380669,4.649589847,4,,2,
Large global enterprise BI platforms,Analyses,32,SAP BO BI,,5.15380669,3.559871387,6,,2,
Large global enterprise BI platforms,Analyses,32,SAS Platform,,5.15380669,7.153512793,2,,2,
Large global enterprise BI platforms,Distribution of reports,33,IBM Cog. Analytics,,6.783826826,7.13022082,4,,2,
Large global enterprise BI platforms,Distribution of reports,33,Information Builders,,6.783826826,10,1,,2,
Large global enterprise BI platforms,Distribution of reports,33,MS SSRS,,6.783826826,7.232478398,3,,2,
Large global enterprise BI platforms,Distribution of reports,33,MicroStrategy,,6.783826826,7.813269563,2,,2,
Large global enterprise BI platforms,Distribution of reports,33,Oracle Analytics Server,,6.783826826,5.520367576,6,,2,
Large global enterprise BI platforms,Distribution of reports,33,SAP BO BI,,6.783826826,4.00908768,7,,2,
Large global enterprise BI platforms,Distribution of reports,33,SAS Platform,,6.783826826,5.781363747,5,,2,
Large global enterprise BI platforms,Planning and budgeting,34,IBM Cog. Analytics,,n/a,n/a,n/a,,2,
Large global enterprise BI platforms,Planning and budgeting,34,Information Builders,,n/a,n/a,n/a,,2,
Large global enterprise BI platforms,Planning and budgeting,34,MS SSRS,,n/a,n/a,n/a,,2,
Large global enterprise BI platforms,Planning and budgeting,34,MicroStrategy,,n/a,n/a,n/a,,2,
Large global enterprise BI platforms,Planning and budgeting,34,Oracle Analytics Server,,n/a,n/a,n/a,,2,
Large global enterprise BI platforms,Planning and budgeting,34,SAP BO BI,,n/a,n/a,n/a,,2,
Large global enterprise BI platforms,Planning and budgeting,34,SAS Platform,,n/a,n/a,n/a,,2,
Dashboarding-focused products,Business value,1,Board,,6.58117157,5.937821542,11,,1,
Dashboarding-focused products,Business value,1,Cubeware,,6.58117157,5.197887956,16,,1,
Dashboarding-focused products,Business value,1,DigDash,,6.58117157,5.913959924,12,,1,
Dashboarding-focused products,Business value,1,Dimensional Insight,,6.58117157,7.46545623,4,,1,
Dashboarding-focused products,Business value,1,Dundas,,6.58117157,6.256979671,9,,1,
Dashboarding-focused products,Business value,1,Exago,,6.58117157,5.406905702,15,,1,
Dashboarding-focused products,Business value,1,Logi Analytics,,6.58117157,6.635457902,7,,1,
Dashboarding-focused products,Business value,1,Longview Analytics,,6.58117157,7.827304578,3,,1,
Dashboarding-focused products,Business value,1,MS Power BI,,6.58117157,6.17445211,10,,1,
Dashboarding-focused products,Business value,1,Pyramid A.OS,,6.58117157,8.393718747,2,,1,
Dashboarding-focused products,Business value,1,QlikView,,6.58117157,6.66607488,6,,1,
Dashboarding-focused products,Business value,1,SAP Analytics Cloud,,6.58117157,5.69546078,13,,1,
Dashboarding-focused products,Business value,1,Sisense,,6.58117157,8.448626367,1,,1,
Dashboarding-focused products,Business value,1,Tableau,,6.58117157,5.614372087,14,,1,
Dashboarding-focused products,Business value,1,TARGIT,,6.58117157,6.427178429,8,,1,
Dashboarding-focused products,Business value,1,Zoho Analytics,,6.58117157,7.237088221,5,,1,
Dashboarding-focused products,Business benefits,2,Board,,6.539121372,6.135397815,8,,2,
Dashboarding-focused products,Business benefits,2,Cubeware,,6.539121372,5.246890395,14,,2,
Dashboarding-focused products,Business benefits,2,DigDash,,6.539121372,5.445217944,12,,2,
Dashboarding-focused products,Business benefits,2,Dimensional Insight,,6.539121372,8.356666367,3,,2,
Dashboarding-focused products,Business benefits,2,Dundas,,6.539121372,5.960682911,9,,2,
Dashboarding-focused products,Business benefits,2,Exago,,6.539121372,5.048418607,16,,2,
Dashboarding-focused products,Business benefits,2,Logi Analytics,,6.539121372,6.195400914,7,,2,
Dashboarding-focused products,Business benefits,2,Longview Analytics,,6.539121372,8.862269399,2,,2,
Dashboarding-focused products,Business benefits,2,MS Power BI,,6.539121372,5.72980524,10,,2,
Dashboarding-focused products,Business benefits,2,Pyramid A.OS,,6.539121372,8.307207579,4,,2,
Dashboarding-focused products,Business benefits,2,QlikView,,6.539121372,7.173548591,5,,2,
Dashboarding-focused products,Business benefits,2,SAP Analytics Cloud,,6.539121372,5.175809801,15,,2,
Dashboarding-focused products,Business benefits,2,Sisense,,6.539121372,9.348193418,1,,2,
Dashboarding-focused products,Business benefits,2,Tableau,,6.539121372,5.339202854,13,,2,
Dashboarding-focused products,Business benefits,2,TARGIT,,6.539121372,6.811945074,6,,2,
Dashboarding-focused products,Business benefits,2,Zoho Analytics,,6.539121372,5.489285046,11,,2,
Dashboarding-focused products,Project success,3,Board,,7.006874558,5.957275346,14,,2,
Dashboarding-focused products,Project success,3,Cubeware,,7.006874558,6.0438186,13,,2,
Dashboarding-focused products,Project success,3,DigDash,,7.006874558,7.812218157,4,,2,
Dashboarding-focused products,Project success,3,Dimensional Insight,,7.006874558,7.380085328,6,,2,
Dashboarding-focused products,Project success,3,Dundas,,7.006874558,6.277352784,12,,2,
Dashboarding-focused products,Project success,3,Exago,,7.006874558,6.510422871,11,,2,
